,Date,Open,High,Low,Close,Volume,RSI,Stochastic Oscillator,SMAs,SMAm,MACD,A/D
708,2021-12-30,2263.39,2266.92,2247.73,2266.92,16099938.0,56.692726742547244,100.0,2216.375,2289.161,13.547654732278012,53327760.24548534
709,2022-01-03,2272.18,2302.11,2272.18,2286.5,19199478.0,60.195338594951956,90.10835815220827,2221.5692857142853,2285.9402,14.814372247136072,52500251.83853582
710,2022-01-04,2293.18,2301.76,2281.04,2300.68,22490984.0,62.55716576670281,99.09384703123992,2227.7335714285714,2283.0916,15.881760761840038,72646615.88486707
711,2022-01-05,2296.7,2310.97,2283.63,2310.97,23373146.0,64.21645235565224,100.00000000000001,2234.816428571429,2280.764,16.48381099359885,96019761.88486707
712,2022-01-07,2309.61,2314.16,2278.63,2311.93,29717898.0,64.37506845587089,98.68715412692804,2245.594285714286,2278.6608,16.12964699371245,122007239.81506684
713,2022-01-10,2311.34,2328.41,2289.59,2291.23,22612381.0,58.36724874832479,79.80555102927603,2251.1185714285716,2275.9416,13.775658974000208,101305436.08657624
714,2022-01-11,2300.38,2345.44,2296.03,2344.45,30819446.0,66.91605830306904,99.50780550860085,2261.825,2274.3248000000003,14.97762413953535,130889858.74959962
715,2022-01-12,2350.99,2411.11,2350.99,2411.11,46032724.0,74.09200828019749,100.0,2277.6249999999995,2274.4506,19.168955237825593,176922582.74959964
716,2022-01-13,2406.83,2429.03,2397.64,2407.62,36970690.0,73.19685098690499,91.16603399900961,2293.4928571428572,2274.7496,20.49374744382869,163460493.33577338
717,2022-01-14,2402.92,2413.59,2370.11,2383.16,25178257.0,67.07988576525902,78.97125567322225,2305.6957142857145,2274.3118,18.567435003539007,153396139.45674822
718,2022-01-17,2378.9,2387.33,2359.3,2365.29,21176576.0,62.94147752240348,70.77889332049686,2315.6592857142855,2273.467,15.082613100896744,141270415.41821784
719,2022-01-18,2361.68,2361.68,2317.23,2317.36,18960400.0,53.42170965475349,46.806078216548414,2322.167857142857,2272.212,8.850892482614363,122420919.89515832
720,2022-01-19,2304.66,2337.74,2291.46,2316.94,49751038.0,53.34556940012487,39.81098641464848,2326.7757142857145,2269.7747999999997,4.235950291538156,127451923.73785529
721,2022-01-20,2321.6,2331.17,2299.73,2308.94,26137023.0,51.83024646612715,33.761720904578034,2330.2214285714285,2267.1704,0.38290391262150436,116628003.90770265
722,2022-01-21,2298.12,2298.12,2257.71,2273.81,26128033.0,45.69230485181658,9.397618491711356,2330.7135714285714,2264.1681999999996,-4.522863808411593,111319635.90646529
723,2022-01-24,2270.73,2282.96,2153.81,2170.36,36076252.0,33.217297636934006,6.013371121284851,2322.417857142857,2259.6744,-14.181002692270916,84489407.454278
724,2022-01-25,2170.85,2214.87,2170.45,2199.6,30000323.0,38.34145619969865,16.637599011699702,2315.197857142857,2256.3346,-17.811252967027492,93863664.16837081
725,2022-01-26,2204.53,2245.72,2204.53,2233.18,22167053.0,43.68546405597965,28.838747184070858,2309.6414285714286,2253.8336,-17.155471613773265,102533516.65271159
726,2022-01-27,2218.18,2241.77,2197.75,2234.33,23453415.0,43.86490029361397,29.25659472422059,2304.098571428571,2251.8194,-15.878171860081277,118059016.72313406
727,2022-01-28,2232.26,2232.26,2167.61,2183.7,31306719.0,38.10786337229116,10.860402587021236,2296.417857142857,2248.6928,-17.546563644519516,102335441.07069755
728,2022-01-31,2198.34,2218.58,2191.24,2209.62,30045742.0,42.28413582971768,20.27832279630837,2286.787142857143,2246.5354,-16.04856363020942,112687704.77369684
729,2022-02-01,2219.99,2238.58,2210.41,2224.28,17504732.0,44.56258818388788,25.604970568999416,2273.442142857143,2245.5948000000003,-13.326467187507491,112420504.39173059
730,2022-02-02,2229.44,2262.18,2221.3,2252.92,29148730.0,48.81387791286312,38.151512818538784,2262.3921428571425,2245.6895999999997,-9.057282957197685,128363889.97881496
731,2022-02-03,2249.4,2250.75,2225.26,2235.15,34103265.0,46.434530215152336,34.83213429256601,2251.82,2245.4362,-6.983346163349598,120724437.52098824
732,2022-02-04,2239.14,2242.69,2174.57,2174.57,25596861.0,39.38621426155061,9.987011112714788,2238.197142857143,2243.7046,-9.110184856959531,95127576.52098824
733,2022-02-07,2181.87,2201.4,2149.25,2171.62,22236994.0,39.07516970098785,11.868003607618396,2227.787142857143,2242.3419999999996,-10.059919924908055,91967919.27189896
734,2022-02-08,2176.0,2215.12,2171.41,2215.12,24286851.0,45.86429873712262,36.20822339489878,2220.5142857142855,2242.0556,-7.234823486201908,116254770.27189896
735,2022-02-09,2220.47,2236.48,2216.91,2235.93,25305849.0,48.8034884016033,58.22529723920192,2215.299285714286,2243.9116,-3.6233651791745753,140138215.9044994
736,2022-02-10,2235.91,2244.73,2201.11,2213.21,17315981.0,45.87501683488566,47.83486650213149,2210.970714285714,2245.2034,-2.478073623358515,132428991.90128982
737,2022-02-11,2203.02,2203.52,2172.72,2203.13,17730754.0,44.59643887150028,47.71097139821145,2213.311428571428,2245.3786,-2.126262383767383,149710720.31297827
738,2022-02-14,2154.92,2172.61,2119.71,2161.79,27764279.0,39.70846675224761,29.536042675651004,2210.610714285714,2244.2708000000002,-4.2803257495066305,166117362.30806318
739,2022-02-15,2170.43,2222.01,2170.43,2209.7,22095447.0,46.963564225848394,63.16417491401692,2208.933571428571,2244.4276,-2.186620986025126,177666281.4844879
740,2022-02-16,2224.29,2246.54,2201.69,2212.73,22236495.0,47.39470345158761,65.2909384431811,2207.3907142857142,2245.0879999999997,-0.3994059160782122,166376984.02294943
741,2022-02-17,2215.9,2218.3,2168.46,2175.61,22293179.0,42.80401579356474,39.23633045553462,2206.8128571428574,2244.7868,-1.459350290950546,150480122.43266058
742,2022-02-18,2172.08,2188.88,2143.28,2143.28,17809904.0,39.23909911815096,16.543833789569874,2202.074285714286,2243.03,-3.9392622473903707,132670218.43266058
743,2022-02-21,2149.19,2162.8,2059.49,2069.53,21359833.0,32.57437772585847,4.953377078297112,2191.0207142857143,2240.0281999999997,-9.813530551830432,115462020.7694142
744,2022-02-22,2038.58,2106.97,2010.54,2101.31,37638697.0,37.50061437650321,37.787769035427324,2180.191428571429,2237.7982,-10.750331720421734,148682279.00512934
745,2022-02-23,2110.35,2129.52,2038.99,2038.99,28617300.0,32.48792776520068,12.05508474576273,2166.18,2234.3024,-14.524055462331937,120064979.00512934
746,2022-02-24,1929.14,1929.14,1781.02,1817.45,78798629.0,21.490550874276934,7.825657329438061,2140.671428571429,2226.3637999999996,-30.006027651276227,80027274.31609344
747,2022-02-25,1850.34,1993.78,1850.34,1970.78,51008657.0,37.30807109249629,40.76301770063585,2126.325714285714,2221.5431999999996,-28.023195133525142,114677884.5927248
748,2022-02-28,1937.89,2010.06,1890.33,1999.88,77832182.0,39.787510987890286,47.01409176834511,2110.951428571429,2218.32,-23.061902578015875,179274760.27417493
749,2022-03-01,2006.15,2050.89,1964.71,1967.01,56777151.0,37.961205811708716,39.95317064787764,2091.7428571428572,2213.3824,-20.39606601296856,125528183.59072164
750,2022-03-02,1966.4,2043.96,1954.93,2043.96,75617073.0,44.395887861375364,56.48307269290258,2079.6535714285715,2210.3704000000002,-12.253781749596826,201145256.59072164
751,2022-03-03,2053.82,2068.52,2005.47,2009.56,71579870.0,42.28444709540231,49.093486853411235,2065.827142857143,2206.7634,-8.183966179715242,138852037.44877064
752,2022-03-04,2000.16,2000.16,1894.88,1918.75,53300653.0,37.248257882750565,29.58626911840523,2048.467142857143,2201.429,-10.461343048892694,109720962.47137693
753,2022-03-07,1898.74,1956.36,1860.1,1934.94,86731087.0,38.65115438943846,33.06410036088677,2028.8414285714284,2195.8813999999998,-9.745299769241598,157852841.41943455
754,2022-03-08,1922.98,1971.77,1899.22,1908.1,45469938.0,37.167661628615,29.061470911086687,2007.082142857143,2189.5274000000004,-9.91443746904308,123513793.8243965
755,2022-03-09,1937.96,1981.13,1933.67,1973.25,43610933.0,42.89692814659467,47.131368606874894,1992.6278571428572,2184.4676,-4.736339077186429,152642883.08061206
756,2022-03-10,1983.05,1992.24,1950.24,1970.27,36313002.0,42.70511330448638,49.57043323379954,1980.27,2178.8244,-0.8152435314370905,150965568.22632632
757,2022-03-11,1983.15,2045.15,1983.15,2033.49,37212037.0,48.0157956727161,72.44476327116213,1977.6957142857143,2174.2801999999997,6.339024124397298,174181077.76116493
758,2022-03-14,2038.11,2038.11,1972.14,1972.14,30396993.0,43.77537363706946,54.8407460545194,1968.4692857142857,2168.3846,7.180528589496248,143784084.76116493
759,2022-03-15,1968.78,2018.37,1950.63,1999.93,30434572.0,46.097534216868844,76.1426086956522,1965.6792857142857,2162.6532,9.693543006187163,157649022.64011395
760,2022-03-16,2018.99,2067.13,2018.99,2060.07,44616127.0,50.8303773071351,96.12705105875891,1983.0092857142856,2157.841,15.164898988912327,189178740.97289348
761,2022-03-17,2070.66,2125.29,2070.66,2125.29,40720750.0,55.4035329554053,100.0,1994.0457142857142,2154.1274,22.49329849088089,229899490.97289348
762,2022-03-18,2122.59,2137.12,2088.08,2099.26,77177033.0,53.27386748091205,86.33311674247358,2001.1442857142854,2149.874,24.72686148175118,187911659.80568397
763,2022-03-21,2098.58,2125.13,2082.38,2093.04,29748142.0,52.75205529651927,84.08779149519893,2010.1464285714285,2145.9102,24.85786298926262,172999316.34229195
764,2022-03-22,2096.64,2125.06,2096.5,2121.52,26063336.0,54.92892382770654,94.36863764349148,2015.6864285714287,2141.4516,25.821969213387774,192601573.24985504
765,2022-03-23,2129.62,2148.04,2103.09,2120.86,17607377.0,54.86583682107847,90.56053344446765,2023.6364285714285,2135.6466,25.33920907785596,188915579.53305864
766,2022-03-24,2130.03,2154.29,2112.6,2138.8,27066677.0,56.333905482660285,94.7346952649649,2039.3542857142857,2130.2702000000004,25.10414358650327,195868904.3272542
767,2022-03-25,2142.22,2147.17,2098.97,2115.58,22949123.0,53.89059632557165,84.82377386599755,2052.257142857143,2124.9186,22.352698356948636,188736583.52766916
768,2022-03-28,2112.73,2143.35,2112.73,2123.12,23780969.0,54.579493414263254,85.87163448463417,2067.615714285714,2120.0751999999998,20.08035538133664,181094364.88103282
769,2022-03-29,2134.55,2182.97,2107.74,2171.56,34981748.0,58.834637405658015,95.09732307824522,2081.780714285714,2117.1592,20.7917996487835,205464874.15499282
770,2022-03-30,2178.29,2187.85,2158.86,2179.56,26878998.0,59.50930225531255,96.50535368012817,2096.73,2114.4116,20.707953828574254,216971199.27330944
771,2022-03-31,2177.34,2182.92,2133.05,2133.05,26642867.0,53.97121990842706,76.89908102183637,2103.8414285714284,2110.8938,16.604132454931772,190328332.27330944
772,2022-04-01,2143.61,2168.05,2142.22,2164.81,17117915.0,56.91953420782679,90.28749683837789,2117.6035714285713,2108.7138,15.152961752387522,203151857.4475252
773,2022-04-04,2171.43,2181.17,2144.42,2157.79,23129997.0,56.06471313446441,82.19827075684002,2128.8792857142857,2108.4624000000003,12.931108198466298,196851686.8360965
774,2022-04-05,2164.28,2170.09,2120.76,2123.49,17813646.0,51.958756811577224,45.08063827971662,2133.4092857142855,2106.9402,8.572260318420927,181009711.3643751
775,2022-04-06,2124.38,2127.28,2083.93,2107.82,23044216.0,50.15170749736004,24.120603015075474,2132.1614285714286,2104.433,4.271868965414692,183364633.55307192
776,2022-04-07,2110.89,2116.47,2076.63,2076.63,24833644.0,46.67232815867648,0.0,2130.5449999999996,2101.2790000000005,-0.7666359440828217,158530989.55307192
777,2022-04-08,2089.75,2105.49,2073.85,2085.07,19447283.0,47.7291156387257,9.842105263158118,2129.9757142857143,2099.3064,-3.4728080425775953,152876280.210468
778,2022-04-11,2081.23,2121.65,2066.56,2121.65,21235688.0,52.154603291487284,45.42006760656292,2129.985,2097.547,-2.771512814955406,174111968.210468
779,2022-04-12,2115.34,2115.34,2091.76,2094.01,24570063.0,48.79306251282959,22.631709126886207,2128.067142857143,2094.9416,-4.063299667648362,154230848.5310787
780,2022-04-13,2103.07,2112.82,2087.13,2104.32,17596427.0,50.08540783343708,31.131997691483413,2125.604285714286,2091.9696,-4.105452730728016,160183084.83430955
781,2022-04-14,2109.37,2116.4,2088.7,2093.17,12880838.0,48.65526152812916,21.93915409349504,2124.0035714285714,2089.13,-4.722319718992139,151459455.92167437
782,2022-04-19,2098.17,2103.49,2046.24,2068.52,27960183.0,45.55811508341539,15.733352164395162,2120.1035714285713,2087.009,-6.517844414325555,145261818.85145608
783,2022-04-20,2076.95,2094.91,2047.81,2047.81,23607467.0,43.07711705779908,1.1086787656238524,2111.264285714286,2084.5328,-8.69170747327611,121654351.85145608
784,2022-04-21,2059.4,2068.7,2028.76,2028.76,26014297.0,40.87221930051919,0.0,2100.4928571428572,2080.8056,-10.863000713801114,95640054.85145608
785,2022-04-22,2028.28,2028.28,1973.31,1973.31,19516415.0,35.22108296916714,0.0,2089.082857142857,2075.5532000000003,-15.21706444933866,76123639.85145608
786,2022-04-25,1951.03,1966.8,1909.93,1919.55,30619382.0,30.77794698803966,3.5466745317799333,2071.5642857142857,2069.68,-20.568464608265387,55863268.0445279
787,2022-04-26,1938.86,1951.36,1894.28,1896.46,26237563.0,29.081083742824134,0.7903991878467287,2052.897857142857,2063.5466,-24.26027923595205,31629835.64508858
788,2022-04-27,1897.03,1898.84,1867.06,1883.09,24602616.0,28.114521019277007,6.160172162016739,2035.7264285714286,2057.9726,-26.042765004917733,31846598.781652436
789,2022-04-28,1903.66,1916.25,1872.1,1884.42,25554833.0,28.36956902752658,6.818806708826002,2019.7692857142858,2051.467,-25.53760319818098,20553851.51483493
790,2022-04-29,1898.54,1915.32,1850.37,1858.12,33612931.0,26.376651965367856,2.856826894721319,2004.1614285714288,2044.3748,-25.33014631460941,-5037517.814649295
791,2022-05-02,1854.26,1854.26,1816.5,1824.05,15501498.0,24.02239502340774,2.4741930198262994,1985.517142857143,2037.3436000000002,-25.75829106266842,-14340058.722488314
792,2022-05-04,1834.06,1836.87,1808.2,1812.56,28732037.0,23.268122797336943,1.4146658014276117,1963.439285714286,2030.7292000000002,-25.062663339913556,-34333227.12674379
793,2022-05-05,1832.6,1849.71,1765.85,1765.85,31284131.0,20.45615501690203,0.0,1939.9992857142856,2024.6556,-25.889677998490868,-65617358.12674379
794,2022-05-06,1763.62,1765.14,1717.48,1765.14,25818498.0,20.415767433514517,11.947257595507889,1915.7721428571426,2017.9322,-24.63308157950864,-39798860.12674379
795,2022-05-09,1757.77,1759.99,1724.48,1727.34,16714297.0,18.339731058058348,2.554337970518874,1889.6414285714286,2011.6992,-24.447244339393947,-53820795.00790413
796,2022-05-10,1735.81,1748.73,1703.9,1719.24,30847998.0,17.9192305654273,3.9231733203754193,1864.6928571428573,2009.735,-22.991175273346116,-63557559.93540811
797,2022-05-11,1728.7,1744.76,1710.15,1718.07,29858726.0,17.855546289638255,3.8843201754385572,1841.1399999999999,2004.6808,-20.320621104424646,-79750807.1766681
798,2022-05-12,1692.71,1713.59,1652.3,1691.62,35732334.0,16.433639552304427,10.458003085270475,1817.0585714285714,1998.5156,-18.595841799298995,-69635682.4434327
799,2022-05-13,1709.53,1774.92,1709.53,1765.63,27382859.0,32.60585592616998,36.03497615262326,1802.2242857142858,1994.4879999999998,-11.10076544519886,-50033424.761982895
800,2022-05-16,1761.15,1796.3,1746.66,1762.22,24959057.0,32.29573442415874,36.755166187387175,1790.9864285714284,1988.8532,-5.297345620400421,-59345305.012587264
801,2022-05-17,1777.41,1818.05,1769.03,1800.55,33003315.0,39.286008191866564,56.16594051903769,1784.1357142857144,1984.6730000000002,1.8173748177130449,-49906168.4091601
802,2022-05-18,1807.17,1827.63,1801.68,1801.68,30956310.0,39.48437544558382,56.59405190376968,1778.3207142857143,1982.3316,7.002868415410589,-80862478.4091601
803,2022-05-19,1780.36,1789.69,1753.51,1776.4,30977818.0,36.603114804937924,47.182723747243614,1770.6049999999998,1979.1608,9.005942406778914,-72642825.20849666
804,2022-05-20,1787.07,1806.82,1782.66,1782.66,28108711.0,37.813258716691905,64.54743513567048,1765.215,1976.6519999999998,10.901615746411807,-100751536.20849666
805,2022-05-23,1798.11,1836.98,1798.11,1836.87,33305212.301887,47.21061071568754,93.49577022440599,1766.1307142857145,1973.9244,15.665808101919154,-67634827.80952768
806,2022-05-24,1825.08,1844.86,1810.98,1810.98,30463761.0,43.80591882917423,80.38093308343042,1766.017857142857,1970.7386000000001,16.83068535107165,-98098588.80952768
807,2022-05-25,1823.39,1833.56,1789.67,1796.58,21063914.0,41.99199185985446,74.92729538845036,1768.212857142857,1966.0004000000001,16.373421252465576,-112529937.4989787
808,2022-05-26,1798.7,1832.27,1790.87,1827.01,23212457.0,46.98760261841701,90.73016202742006,1772.632142857143,1963.0978,17.747028452735563,-95215911.60139415
809,2022-05-27,1827.36,1832.19,1800.31,1810.68,24976537.0,44.75989292863044,82.24968840880773,1778.5850000000003,1959.3128,17.171620526240815,-103943597.3661368
810,2022-05-30,1829.08,1859.2,1827.52,1858.6,18906835.0,51.957904736782716,99.71000483325271,1788.5392857142856,1955.2834,19.465918814954655,-85752930.3585612
811,2022-05-31,1859.04,1862.95,1837.62,1842.93,70464191.0,49.67828951795294,90.49608355091385,1797.4578571428572,1949.6362000000001,19.336090447775682,-126673903.49752608
812,2022-06-01,1846.59,1846.59,1818.87,1822.57,19653468.0,46.80489876892172,73.68009385999213,1806.8114285714287,1944.1024,17.350296568634846,-141080774.70098922
813,2022-06-02,1825.19,1840.38,1814.5,1833.76,15316085.0,48.56572960449093,74.89895949780716,1811.677857142857,1938.9168000000002,16.27922051710015,-133600275.69017015
814,2022-06-03,1845.65,1851.34,1812.39,1819.99,16457391.0,46.52484041841738,60.745614035087705,1815.804285714286,1932.8862,14.20762692997559,-143635270.20236534
815,2022-06-06,1827.04,1851.22,1821.82,1849.55,10559942.0,51.25995612286017,87.7558479532163,1819.3042857142857,1927.46,14.350362011310498,-134274995.0826375
816,2022-06-07,1838.63,1838.63,1816.4,1828.57,16203461.0,48.01057150965697,68.5855263157894,1821.225,1921.2554,12.615460887390423,-132737014.75380282
817,2022-06-08,1827.61,1830.66,1783.21,1792.8,19168996.0,43.00514132360059,12.629219080831831,1822.3964285714285,1914.7997999999998,8.822023714507381,-144157615.74263325
818,2022-06-09,1793.03,1800.65,1762.92,1767.5,18438256.0,39.841235184003466,4.578626412076305,1821.3135714285713,1907.6873999999998,4.58525803517913,-158119475.6397974
819,2022-06-10,1761.24,1761.24,1720.39,1725.18,18556186.0,35.17897776415299,3.359988776655419,1813.3357142857142,1898.7598,-0.8039064741962356,-172323929.40283293
820,2022-06-13,1704.52,1707.25,1674.39,1681.75,21751199.0,31.15036562704772,3.9032668646584123,1804.1049999999998,1888.8036000000002,-6.7018686771854235,-184331438.52821344
821,2022-06-14,1692.92,1706.5,1680.68,1704.07,22796304.0,35.25404949041486,15.740347899872637,1797.4971428571428,1880.224,-8.398268182505948,-165825995.77685803
822,2022-06-15,1707.38,1711.95,1672.46,1707.11,28385312.0,35.81518612241857,18.189931229985753,1788.932857142857,1871.07,-8.583544727909068,-144398643.2643234
823,2022-06-17,1682.3,1706.17,1665.88,1676.67,47692825.0,32.75408788021507,5.475211853656044,1779.3607142857143,1861.4475999999997,-9.929017924595357,-166546390.98708346
824,2022-06-20,1684.09,1695.98,1678.23,1679.89,13563869.0,33.40251887522042,7.109149033338405,1766.5957142857144,1852.5756,-9.760415172915906,-177573243.362858
825,2022-06-21,1689.11,1719.05,1689.11,1719.05,16023928.0,40.87004759378289,28.6692548258384,1757.7471428571428,1844.8002,-6.3358045860572645,-161549315.362858
826,2022-06-22,1700.92,1700.92,1667.82,1680.61,18238772.0,36.538927081756015,7.9424134584275885,1747.607142857143,1836.8797999999997,-5.987725245323944,-165692988.03476143
827,2022-06-23,1678.01,1690.32,1653.8,1654.32,16724714.0,33.893456841192915,0.263237825250573,1734.7900000000002,1828.2648000000002,-6.79717112915101,-181941423.21329376
828,2022-06-24,1659.92,1686.33,1654.61,1682.33,14819696.0,38.96384775338805,14.451423361361545,1724.9571428571428,1819.4784,-4.808907634738063,-170859355.46045643
829,2022-06-27,1691.89,1715.62,1690.74,1713.18,17796280.0,44.053591858076665,32.126819239301014,1715.2164285714284,1811.8618,-0.979119522024142,-156553664.14212823
830,2022-06-28,1722.58,1744.91,1722.58,1739.08,22323228.0,47.9759079431336,48.21893022729837,1708.8242857142857,1804.557,3.490470899435593,-145886900.02390185
831,2022-06-29,1726.38,1738.6,1711.84,1733.19,20209877.0,47.16606603260352,54.06196799455228,1704.5664285714286,1797.3573999999999,6.09005467545299,-133848580.16665201
832,2022-06-30,1720.32,1720.32,1689.04,1695.97,24266005.0,42.30617466782961,39.24981384959052,1699.457142857143,1789.9064,5.367992163104397,-147362448.680079
833,2022-07-01,1690.71,1717.96,1686.98,1688.85,17932916.0,41.42681456937295,38.469981341235766,1696.8621428571428,1782.7272,4.510514759178278,-163130448.4166834
834,2022-07-04,1695.14,1702.4,1665.59,1693.1,19283457.0,42.19912347247877,43.13467237405323,1697.6728571428573,1776.014,4.328438769148875,-153590873.51937303
835,2022-07-05,1701.53,1706.1,1634.5,1644.46,21416391.0,36.299992330062025,9.020922017933184,1693.4150000000002,1769.437,1.19405439808952,-169048961.3249596
836,2022-07-06,1649.5,1668.17,1629.79,1654.84,27222558.0,38.282794319686445,21.759902710215364,1689.6814285714286,1764.1428,0.137326964587011,-160736080.1430942
837,2022-07-07,1664.01,1716.56,1664.01,1708.8,21441575.0,47.441643520131926,68.63273106323828,1691.9764285714284,1760.3896000000002,3.219090840108116,-145627012.16497812
838,2022-07-08,1707.55,1742.95,1698.13,1740.46,21824188.0,51.94747097023266,96.13446838081998,1696.302857142857,1757.5369999999998,7.3027588751838906,-126227733.94275591
839,2022-07-11,1713.21,1725.66,1700.85,1714.56,26755623.0,48.29951891185975,73.63620569840158,1695.982142857143,1754.1398,8.110339207001068,-123413055.34420706
840,2022-07-12,1707.7,1707.7,1663.05,1663.46,28021214.0,42.02854633479665,29.247741487143884,1694.7571428571428,1750.2466,5.195506307514016,-150919658.02326632
841,2022-07-13,1663.76,1678.86,1643.36,1655.65,21088822.0,41.14918344214981,22.463516330785357,1694.8521428571428,1746.8785999999998,2.85116232374655,-157406698.4807309
842,2022-07-14,1655.76,1660.85,1601.32,1613.98,22608398.0,36.733088867030325,8.816769970053674,1689.97,1742.907,-1.180080346913801,-170399026.64434582
843,2022-07-15,1618.23,1634.31,1607.84,1620.13,14349380.0,37.79416024576772,13.099798036075043,1683.3235714285715,1739.9926,-3.002863706174434,-171423595.14453453
844,2022-07-18,1632.83,1670.33,1632.83,1669.48,17498758.0,45.66853545914133,48.125397161618324,1678.3521428571428,1738.0793999999996,-0.5821070275910252,-154718114.17386776
845,2022-07-19,1664.93,1681.28,1648.39,1679.27,15725532.0,47.099166618361814,55.03777448280731,1674.5007142857144,1737.118,1.8482182295160179,-140914644.76553696
846,2022-07-20,1688.47,1701.91,1678.74,1694.58,18264806.0,49.345486489147255,65.84763115159213,1674.4014285714286,1736.6248,4.505200261440358,-134206250.33049186
847,2022-07-21,1697.09,1702.4,1665.34,1683.09,17537259.0,47.708174632836226,57.73494316175946,1673.99,1735.9252,5.444381327162883,-134944461.98834407
848,2022-07-22,1677.44,1710.51,1677.44,1701.73,19751028.0,50.5733780731881,70.89599661088752,1674.6064285714285,1736.1274000000003,7.168061967713491,-125681128.32399571
849,2022-07-25,1699.55,1708.72,1682.95,1685.62,14534025.0,48.11937041300977,59.52128786274087,1677.5464285714284,1734.5272,7.059092275221083,-137203446.1645081
850,2022-07-26,1677.62,1683.51,1646.3,1654.7,18824081.0,43.73312350257223,37.689754995410624,1677.5364285714284,1732.3768,4.845936529316219,-147528613.94763082
851,2022-07-27,1658.09,1670.03,1632.23,1651.89,24170124.0,43.346420188960884,35.70571206665263,1673.4714285714285,1729.4035999999999,3.2128046715889695,-146556693.61747196
852,2022-07-28,1661.43,1679.66,1652.86,1667.17,43984566.0,46.135565978035686,52.95962682966066,1668.2364285714286,1726.7133999999999,3.1759709273778753,-143569682.04582992
853,2022-07-29,1674.05,1721.11,1674.05,1721.11,35264023.0,54.62753669115886,100.0,1668.7042857142858,1725.6075999999998,6.60154900403559,-108305659.04582992
854,2022-08-01,1723.75,1736.47,1714.65,1736.47,17726600.0,56.72000342148951,100.0,1673.9192857142857,1724.6838,9.540593533050707,-90579059.04582992
855,2022-08-02,1728.07,1728.48,1709.85,1713.61,20929200.0,52.816073538637184,83.08546059933398,1678.0592857142856,1722.2186,9.559762635736307,-103060186.90412307
856,2022-08-03,1702.13,1702.32,1679.92,1688.03,26680773.0,48.77091401740525,62.3415999378061,1683.3485714285714,1719.7595999999999,7.552432834175388,-110421221.59787318
857,2022-08-04,1690.68,1697.16,1666.85,1674.37,27135908.0,46.71338611806136,40.42594013814262,1687.222857142857,1717.3153999999997,5.123653354971131,-124092132.68860242
858,2022-08-05,1685.3,1696.43,1643.02,1652.14,20530983.0,43.49734885286908,19.10015349194175,1685.9842857142855,1713.818,1.999442795002885,-137611598.5584769
859,2022-08-08,1660.93,1695.78,1652.97,1695.78,17107654.0,50.67636256034047,60.96508058326933,1687.1635714285712,1711.52,2.8022381675113994,-120503944.5584769
860,2022-08-09,1695.54,1706.57,1682.49,1684.14,18163209.0,48.89198581111061,49.79854182655418,1686.417857142857,1708.0308000000002,2.4900935963067194,-136178009.4679452
861,2022-08-10,1683.41,1702.17,1661.42,1694.11,19876119.0,50.49972498641358,59.363008442056675,1687.205,1705.0544,2.868913690675287,-124164541.71408033
862,2022-08-11,1705.23,1724.98,1690.24,1724.98,15942914.0,55.199093900822675,88.97735993860321,1688.8657142857141,1703.1026000000002,4.988209015064412,-108221627.71408033
863,2022-08-12,1721.18,1737.25,1716.38,1735.07,16552361.0,56.64780645947141,97.92420491334978,1692.3978571428572,1701.1287999999997,6.749803340661048,-95127258.75816287
864,2022-08-16,1739.62,1763.25,1730.05,1735.0,19652899.0,56.634123968459406,78.43840635017554,1698.1335714285717,1699.4289999999999,7.5310802930439324,-108919805.34551223
865,2022-08-17,1736.13,1736.8,1679.71,1682.93,19931686.0,47.45257279587927,33.194710138900504,1700.3507142857143,1696.0966,4.321274105069998,-126603110.58110513
866,2022-08-18,1683.89,1703.78,1672.48,1699.68,17686963.0,50.24685538224271,47.1263411794062,1702.672857142857,1693.5187999999998,3.1602802353187447,-113549792.83989097
867,2022-08-19,1685.24,1698.82,1668.62,1673.4,22244791.0,46.104411945819486,25.268235881227735,1699.2649999999999,1691.1308000000001,0.5910264596535003,-128752855.29816884
868,2022-08-22,1669.2,1670.29,1630.0,1640.02,18508931.0,41.432114791511744,7.519699812382726,1692.3757142857144,1688.5811999999999,-3.1806652960590824,-138055557.02936766
869,2022-08-23,1638.03,1667.41,1630.67,1656.77,34803232.0,44.47303528408002,20.09005628517822,1688.3157142857144,1687.213,-4.301874701539276,-123410538.88238907
870,2022-08-24,1655.38,1655.38,1616.14,1620.63,21709792.0,39.68526969591432,3.052137856026111,1683.5014285714283,1685.9906,-7.068548865215485,-140152085.92418316
871,2022-08-25,1633.09,1650.7,1622.55,1632.0,26235784.0,41.807818788383926,10.781048195228,1680.4750000000001,1684.5492000000002,-7.673446969345623,-148773080.6666343
872,2022-08-26,1635.66,1637.07,1596.06,1602.81,22812055.0,38.100784638825935,4.037322806387941,1676.9514285714286,1682.4632000000001,-9.462631068371426,-164075680.8385436
873,2022-08-29,1585.54,1585.54,1552.6,1573.35,21693935.0,34.751683548713004,9.850462853073815,1668.2064285714284,1680.3968000000002,-11.895974217540655,-158438155.53192556
874,2022-08-30,1578.24,1583.57,1532.85,1535.11,22574437.0,30.948839386524426,0.9809027777777735,1657.5614285714287,1677.5012000000002,-15.138709667885415,-179000832.76773
