Date,Open,High,Low,Close,Volume,RSI,Stochastic Oscillator,SMAs,SMAm,MACD,A/D,Target,TargetClass,TargetNextClose
2022-04-01,2143.61,2168.05,2142.22,2164.81,17117915.0,56.91953420782679,90.28749683837788,2117.6035714285717,2108.7138,15.152961752387522,203151857.4475252,-13.639999999999873,0,2157.79
2022-04-04,2171.43,2181.17,2144.42,2157.79,23129997.0,56.06471313446441,82.19827075684002,2128.8792857142857,2108.4624000000003,12.931108198466298,196851686.8360965,-40.79000000000042,0,2123.49
2022-04-05,2164.28,2170.09,2120.76,2123.49,17813646.0,51.95875681157722,45.08063827971662,2133.409285714285,2106.9402,8.572260318420927,181009711.3643751,-16.559999999999945,0,2107.82
2022-04-06,2124.38,2127.28,2083.93,2107.82,23044216.0,50.15170749736004,24.120603015075478,2132.1614285714286,2104.433,4.271868965414692,183364633.55307192,-34.25999999999976,0,2076.63
2022-04-07,2110.89,2116.47,2076.63,2076.63,24833644.0,46.67232815867648,0.0,2130.545,2101.2790000000005,-0.7666359440828217,158530989.55307192,-4.679999999999836,0,2085.07
2022-04-08,2089.75,2105.49,2073.85,2085.07,19447283.0,47.7291156387257,9.842105263158118,2129.9757142857143,2099.3064,-3.472808042577596,152876280.210468,40.42000000000007,1,2121.65
2022-04-11,2081.23,2121.65,2066.56,2121.65,21235688.0,52.15460329148728,45.42006760656292,2129.985,2097.547,-2.771512814955406,174111968.210468,-21.329999999999927,0,2094.01
2022-04-12,2115.34,2115.34,2091.76,2094.01,24570063.0,48.79306251282959,22.631709126886207,2128.067142857143,2094.9416,-4.063299667648362,154230848.5310787,1.25,1,2104.32
2022-04-13,2103.07,2112.82,2087.13,2104.32,17596427.0,50.08540783343708,31.131997691483413,2125.604285714286,2091.9696,-4.105452730728016,160183084.83430955,-16.199999999999818,0,2093.17
2022-04-14,2109.37,2116.4,2088.7,2093.17,12880838.0,48.65526152812916,21.93915409349504,2124.0035714285714,2089.13,-4.722319718992139,151459455.92167437,-29.65000000000009,0,2068.52
2022-04-19,2098.17,2103.49,2046.24,2068.52,27960183.0,45.55811508341539,15.733352164395162,2120.1035714285717,2087.009,-6.517844414325555,145261818.85145608,-29.139999999999873,0,2047.81
2022-04-20,2076.95,2094.91,2047.81,2047.81,23607467.0,43.07711705779908,1.1086787656238524,2111.264285714286,2084.5328,-8.69170747327611,121654351.85145608,-30.6400000000001,0,2028.76
2022-04-21,2059.4,2068.7,2028.76,2028.76,26014297.0,40.87221930051919,0.0,2100.492857142857,2080.8056,-10.863000713801114,95640054.85145608,-54.97000000000003,0,1973.31
2022-04-22,2028.28,2028.28,1973.31,1973.31,19516415.0,35.22108296916714,0.0,2089.082857142857,2075.5532000000003,-15.21706444933866,76123639.85145608,-31.480000000000018,0,1919.55
2022-04-25,1951.03,1966.8,1909.93,1919.55,30619382.0,30.77794698803966,3.5466745317799333,2071.5642857142857,2069.68,-20.568464608265387,55863268.0445279,-42.399999999999864,0,1896.46
2022-04-26,1938.86,1951.36,1894.28,1896.46,26237563.0,29.08108374282413,0.7903991878467287,2052.897857142857,2063.5466,-24.26027923595205,31629835.64508858,-13.940000000000055,0,1883.09
2022-04-27,1897.03,1898.84,1867.06,1883.09,24602616.0,28.114521019277007,6.160172162016739,2035.7264285714289,2057.9726,-26.042765004917733,31846598.78165244,-19.24000000000001,0,1884.42
2022-04-28,1903.66,1916.25,1872.1,1884.42,25554833.0,28.36956902752658,6.818806708826002,2019.7692857142856,2051.467,-25.53760319818098,20553851.51483493,-40.42000000000007,0,1858.12
2022-04-29,1898.54,1915.32,1850.37,1858.12,33612931.0,26.376651965367856,2.856826894721319,2004.1614285714288,2044.3748,-25.33014631460941,-5037517.814649295,-30.210000000000036,0,1824.05
2022-05-02,1854.26,1854.26,1816.5,1824.05,15501498.0,24.02239502340774,2.4741930198263,1985.517142857143,2037.3436,-25.75829106266842,-14340058.722488314,-21.5,0,1812.56
2022-05-04,1834.06,1836.87,1808.2,1812.56,28732037.0,23.268122797336943,1.4146658014276117,1963.439285714286,2030.7292,-25.06266333991356,-34333227.12674379,-66.75,0,1765.85
2022-05-05,1832.6,1849.71,1765.85,1765.85,31284131.0,20.45615501690203,0.0,1939.9992857142856,2024.6556,-25.889677998490868,-65617358.12674379,1.5200000000002092,1,1765.14
2022-05-06,1763.62,1765.14,1717.48,1765.14,25818498.0,20.41576743351452,11.947257595507889,1915.7721428571424,2017.9322,-24.63308157950864,-39798860.12674379,-30.430000000000064,0,1727.34
2022-05-09,1757.77,1759.99,1724.48,1727.34,16714297.0,18.339731058058348,2.554337970518874,1889.6414285714288,2011.6992,-24.447244339393947,-53820795.00790413,-16.569999999999936,0,1719.24
2022-05-10,1735.81,1748.73,1703.9,1719.24,30847998.0,17.9192305654273,3.9231733203754193,1864.6928571428573,2009.735,-22.99117527334612,-63557559.93540811,-10.63000000000011,0,1718.07
2022-05-11,1728.7,1744.76,1710.15,1718.07,29858726.0,17.855546289638255,3.884320175438557,1841.14,2004.6808,-20.32062110442465,-79750807.1766681,-1.0900000000001455,0,1691.62
2022-05-12,1692.71,1713.59,1652.3,1691.62,35732334.0,16.433639552304427,10.458003085270477,1817.0585714285717,1998.5156,-18.595841799298995,-69635682.4434327,56.100000000000136,1,1765.63
2022-05-13,1709.53,1774.92,1709.53,1765.63,27382859.0,32.60585592616998,36.03497615262326,1802.2242857142855,1994.488,-11.10076544519886,-50033424.761982895,1.0699999999999363,1,1762.22
2022-05-16,1761.15,1796.3,1746.66,1762.22,24959057.0,32.29573442415874,36.755166187387175,1790.9864285714284,1988.8532,-5.297345620400421,-59345305.012587264,23.139999999999873,1,1800.55
2022-05-17,1777.41,1818.05,1769.03,1800.55,33003315.0,39.28600819186656,56.16594051903769,1784.1357142857144,1984.673,1.8173748177130449,-49906168.4091601,-5.490000000000009,0,1801.68
2022-05-18,1807.17,1827.63,1801.68,1801.68,30956310.0,39.48437544558382,56.59405190376968,1778.3207142857143,1982.3316,7.002868415410589,-80862478.4091601,-3.959999999999809,0,1776.4
2022-05-19,1780.36,1789.69,1753.51,1776.4,30977818.0,36.60311480493792,47.182723747243614,1770.6049999999998,1979.1608,9.005942406778914,-72642825.20849666,-4.4099999999998545,0,1782.66
2022-05-20,1787.07,1806.82,1782.66,1782.66,28108711.0,37.81325871669191,64.54743513567048,1765.215,1976.652,10.901615746411808,-100751536.20849666,38.75999999999999,1,1836.87
2022-05-23,1798.11,1836.98,1798.11,1836.87,33305212.301887,47.21061071568754,93.495770224406,1766.1307142857145,1973.9244,15.665808101919154,-67634827.80952768,-14.099999999999909,0,1810.98
2022-05-24,1825.08,1844.86,1810.98,1810.98,30463761.0,43.80591882917423,80.38093308343042,1766.017857142857,1970.7386,16.83068535107165,-98098588.80952768,-26.810000000000173,0,1796.58
2022-05-25,1823.39,1833.56,1789.67,1796.58,21063914.0,41.99199185985446,74.92729538845036,1768.212857142857,1966.0004,16.373421252465576,-112529937.4989787,28.309999999999945,1,1827.01
2022-05-26,1798.7,1832.27,1790.87,1827.01,23212457.0,46.98760261841701,90.73016202742006,1772.632142857143,1963.0978,17.747028452735563,-95215911.60139416,-16.679999999999836,0,1810.68
2022-05-27,1827.36,1832.19,1800.31,1810.68,24976537.0,44.75989292863044,82.24968840880773,1778.5850000000005,1959.3128,17.171620526240815,-103943597.3661368,29.519999999999982,1,1858.6
2022-05-30,1829.08,1859.2,1827.52,1858.6,18906835.0,51.95790473678272,99.71000483325273,1788.5392857142856,1955.2834,19.46591881495465,-85752930.3585612,-16.1099999999999,0,1842.93
2022-05-31,1859.04,1862.95,1837.62,1842.93,70464191.0,49.67828951795294,90.49608355091384,1797.4578571428572,1949.6362,19.33609044777568,-126673903.49752608,-24.019999999999982,0,1822.57
2022-06-01,1846.59,1846.59,1818.87,1822.57,19653468.0,46.80489876892172,73.68009385999213,1806.811428571429,1944.1024,17.350296568634846,-141080774.70098922,8.569999999999936,1,1833.76
2022-06-02,1825.19,1840.38,1814.5,1833.76,15316085.0,48.56572960449093,74.89895949780716,1811.677857142857,1938.9168,16.27922051710015,-133600275.69017015,-25.660000000000082,0,1819.99
2022-06-03,1845.65,1851.34,1812.39,1819.99,16457391.0,46.52484041841738,60.745614035087705,1815.804285714286,1932.8862,14.20762692997559,-143635270.20236534,22.50999999999999,1,1849.55
2022-06-06,1827.04,1851.22,1821.82,1849.55,10559942.0,51.25995612286017,87.7558479532163,1819.3042857142857,1927.46,14.350362011310498,-134274995.0826375,-10.060000000000173,0,1828.57
2022-06-07,1838.63,1838.63,1816.4,1828.57,16203461.0,48.01057150965697,68.5855263157894,1821.225,1921.2554,12.615460887390425,-132737014.75380282,-34.809999999999945,0,1792.8
2022-06-08,1827.61,1830.66,1783.21,1792.8,19168996.0,43.00514132360059,12.629219080831833,1822.3964285714285,1914.7998,8.822023714507381,-144157615.74263325,-25.529999999999973,0,1767.5
2022-06-09,1793.03,1800.65,1762.92,1767.5,18438256.0,39.841235184003466,4.578626412076305,1821.3135714285715,1907.6874,4.58525803517913,-158119475.6397974,-36.059999999999945,0,1725.18
2022-06-10,1761.24,1761.24,1720.39,1725.18,18556186.0,35.17897776415299,3.359988776655419,1813.3357142857144,1898.7598,-0.8039064741962356,-172323929.40283293,-22.769999999999982,0,1681.75
2022-06-13,1704.52,1707.25,1674.39,1681.75,21751199.0,31.15036562704772,3.903266864658412,1804.105,1888.8036,-6.701868677185424,-184331438.52821344,11.149999999999864,1,1704.07
2022-06-14,1692.92,1706.5,1680.68,1704.07,22796304.0,35.25404949041486,15.740347899872637,1797.4971428571428,1880.224,-8.398268182505948,-165825995.77685803,-0.2700000000002092,0,1707.11
2022-06-15,1707.38,1711.95,1672.46,1707.11,28385312.0,35.81518612241857,18.189931229985756,1788.932857142857,1871.07,-8.583544727909068,-144398643.2643234,-5.629999999999882,0,1676.67
2022-06-17,1682.3,1706.17,1665.88,1676.67,47692825.0,32.75408788021507,5.475211853656044,1779.3607142857145,1861.4476,-9.929017924595357,-166546390.98708346,-4.199999999999818,0,1679.89
2022-06-20,1684.09,1695.98,1678.23,1679.89,13563869.0,33.40251887522042,7.109149033338405,1766.5957142857144,1852.5756,-9.760415172915906,-177573243.362858,29.940000000000055,1,1719.05
2022-06-21,1689.11,1719.05,1689.11,1719.05,16023928.0,40.87004759378289,28.6692548258384,1757.7471428571428,1844.8002,-6.3358045860572645,-161549315.362858,-20.310000000000173,0,1680.61
2022-06-22,1700.92,1700.92,1667.82,1680.61,18238772.0,36.538927081756015,7.942413458427588,1747.607142857143,1836.8798,-5.987725245323944,-165692988.03476143,-23.690000000000055,0,1654.32
2022-06-23,1678.01,1690.32,1653.8,1654.32,16724714.0,33.893456841192915,0.263237825250573,1734.7900000000002,1828.2648,-6.79717112915101,-181941423.21329376,22.409999999999854,1,1682.33
2022-06-24,1659.92,1686.33,1654.61,1682.33,14819696.0,38.96384775338805,14.451423361361543,1724.9571428571428,1819.4784,-4.808907634738063,-170859355.46045643,21.289999999999964,1,1713.18
2022-06-27,1691.89,1715.62,1690.74,1713.18,17796280.0,44.053591858076665,32.126819239301014,1715.2164285714284,1811.8618,-0.979119522024142,-156553664.14212823,16.5,1,1739.08
2022-06-28,1722.58,1744.91,1722.58,1739.08,22323228.0,47.9759079431336,48.21893022729837,1708.8242857142857,1804.557,3.490470899435593,-145886900.02390185,6.809999999999945,1,1733.19
2022-06-29,1726.38,1738.6,1711.84,1733.19,20209877.0,47.16606603260352,54.06196799455228,1704.5664285714286,1797.3574,6.09005467545299,-133848580.166652,-24.34999999999991,0,1695.97
2022-06-30,1720.32,1720.32,1689.04,1695.97,24266005.0,42.30617466782961,39.24981384959052,1699.457142857143,1789.9064,5.367992163104397,-147362448.680079,-1.8600000000001273,0,1688.85
2022-07-01,1690.71,1717.96,1686.98,1688.85,17932916.0,41.42681456937295,38.469981341235766,1696.8621428571428,1782.7272,4.510514759178278,-163130448.4166834,-2.040000000000191,0,1693.1
2022-07-04,1695.14,1702.4,1665.59,1693.1,19283457.0,42.19912347247877,43.13467237405323,1697.6728571428573,1776.014,4.328438769148875,-153590873.51937303,-57.069999999999936,0,1644.46
2022-07-05,1701.53,1706.1,1634.5,1644.46,21416391.0,36.299992330062025,9.020922017933184,1693.4150000000002,1769.437,1.19405439808952,-169048961.3249596,5.339999999999918,1,1654.84
2022-07-06,1649.5,1668.17,1629.79,1654.84,27222558.0,38.282794319686445,21.759902710215364,1689.6814285714286,1764.1428,0.137326964587011,-160736080.1430942,44.789999999999964,1,1708.8
2022-07-07,1664.01,1716.56,1664.01,1708.8,21441575.0,47.441643520131926,68.63273106323828,1691.9764285714284,1760.3896000000002,3.219090840108116,-145627012.16497812,32.91000000000008,1,1740.46
2022-07-08,1707.55,1742.95,1698.13,1740.46,21824188.0,51.94747097023266,96.13446838081998,1696.302857142857,1757.5369999999998,7.30275887518389,-126227733.94275592,1.349999999999909,1,1714.56
2022-07-11,1713.21,1725.66,1700.85,1714.56,26755623.0,48.29951891185975,73.63620569840158,1695.982142857143,1754.1398,8.110339207001068,-123413055.34420706,-44.24000000000001,0,1663.46
2022-07-12,1707.7,1707.7,1663.05,1663.46,28021214.0,42.02854633479665,29.247741487143884,1694.7571428571428,1750.2466,5.195506307514016,-150919658.02326632,-8.1099999999999,0,1655.65
2022-07-13,1663.76,1678.86,1643.36,1655.65,21088822.0,41.14918344214981,22.46351633078536,1694.8521428571428,1746.8785999999998,2.85116232374655,-157406698.4807309,-41.77999999999997,0,1613.98
2022-07-14,1655.76,1660.85,1601.32,1613.98,22608398.0,36.733088867030325,8.816769970053674,1689.97,1742.907,-1.180080346913801,-170399026.64434582,1.900000000000091,1,1620.13
2022-07-15,1618.23,1634.31,1607.84,1620.13,14349380.0,37.79416024576772,13.099798036075043,1683.3235714285715,1739.9926,-3.002863706174434,-171423595.14453453,36.65000000000009,1,1669.48
2022-07-18,1632.83,1670.33,1632.83,1669.48,17498758.0,45.66853545914133,48.12539716161832,1678.3521428571428,1738.0793999999996,-0.5821070275910252,-154718114.17386776,14.339999999999918,1,1679.27
2022-07-19,1664.93,1681.28,1648.39,1679.27,15725532.0,47.09916661836181,55.03777448280731,1674.5007142857144,1737.118,1.8482182295160177,-140914644.76553696,6.1099999999999,1,1694.58
2022-07-20,1688.47,1701.91,1678.74,1694.58,18264806.0,49.345486489147255,65.84763115159213,1674.4014285714286,1736.6248,4.505200261440358,-134206250.33049186,-14.0,0,1683.09
2022-07-21,1697.09,1702.4,1665.34,1683.09,17537259.0,47.70817463283623,57.73494316175946,1673.99,1735.9252,5.444381327162883,-134944461.98834407,24.289999999999964,1,1701.73
2022-07-22,1677.44,1710.51,1677.44,1701.73,19751028.0,50.5733780731881,70.89599661088752,1674.6064285714283,1736.1274000000003,7.168061967713491,-125681128.32399572,-13.930000000000064,0,1685.62
2022-07-25,1699.55,1708.72,1682.95,1685.62,14534025.0,48.11937041300977,59.52128786274087,1677.5464285714284,1734.5272,7.059092275221083,-137203446.1645081,-22.919999999999845,0,1654.7
2022-07-26,1677.62,1683.51,1646.3,1654.7,18824081.0,43.73312350257223,37.689754995410624,1677.5364285714284,1732.3768,4.845936529316219,-147528613.94763082,-6.199999999999818,0,1651.89
2022-07-27,1658.09,1670.03,1632.23,1651.89,24170124.0,43.34642018896088,35.70571206665263,1673.4714285714283,1729.4036,3.212804671588969,-146556693.61747196,5.740000000000009,1,1667.17
2022-07-28,1661.43,1679.66,1652.86,1667.17,43984566.0,46.135565978035686,52.95962682966066,1668.2364285714286,1726.7134,3.175970927377876,-143569682.04582992,47.059999999999945,1,1721.11
2022-07-29,1674.05,1721.11,1674.05,1721.11,35264023.0,54.62753669115886,100.0,1668.7042857142858,1725.6075999999998,6.60154900403559,-108305659.04582992,12.720000000000027,1,1736.47
2022-08-01,1723.75,1736.47,1714.65,1736.47,17726600.0,56.72000342148951,100.0,1673.9192857142857,1724.6838,9.540593533050709,-90579059.04582992,-14.460000000000036,0,1713.61
2022-08-02,1728.07,1728.48,1709.85,1713.61,20929200.0,52.816073538637184,83.08546059933398,1678.0592857142856,1722.2186,9.559762635736307,-103060186.90412308,-14.100000000000136,0,1688.03
2022-08-03,1702.13,1702.32,1679.92,1688.03,26680773.0,48.77091401740525,62.3415999378061,1683.3485714285714,1719.7596,7.552432834175388,-110421221.59787318,-16.310000000000173,0,1674.37
2022-08-04,1690.68,1697.16,1666.85,1674.37,27135908.0,46.71338611806136,40.42594013814262,1687.222857142857,1717.3153999999995,5.123653354971131,-124092132.68860242,-33.159999999999854,0,1652.14
2022-08-05,1685.3,1696.43,1643.02,1652.14,20530983.0,43.49734885286908,19.10015349194175,1685.9842857142855,1713.818,1.999442795002885,-137611598.5584769,34.84999999999991,1,1695.78
2022-08-08,1660.93,1695.78,1652.97,1695.78,17107654.0,50.67636256034047,60.96508058326933,1687.1635714285712,1711.52,2.8022381675113994,-120503944.5584769,-11.399999999999864,0,1684.14
2022-08-09,1695.54,1706.57,1682.49,1684.14,18163209.0,48.89198581111061,49.79854182655418,1686.417857142857,1708.0308000000002,2.4900935963067194,-136178009.4679452,10.699999999999818,1,1694.11
2022-08-10,1683.41,1702.17,1661.42,1694.11,19876119.0,50.49972498641358,59.36300844205668,1687.205,1705.0544,2.868913690675287,-124164541.71408032,19.75,1,1724.98
2022-08-11,1705.23,1724.98,1690.24,1724.98,15942914.0,55.19909390082268,88.97735993860321,1688.865714285714,1703.1026000000002,4.988209015064412,-108221627.71408032,13.889999999999873,1,1735.07
2022-08-12,1721.18,1737.25,1716.38,1735.07,16552361.0,56.64780645947141,97.92420491334978,1692.3978571428572,1701.1287999999995,6.749803340661048,-95127258.75816289,-4.619999999999891,0,1735.0
2022-08-16,1739.62,1763.25,1730.05,1735.0,19652899.0,56.634123968459406,78.43840635017554,1698.1335714285717,1699.429,7.5310802930439324,-108919805.34551224,-53.200000000000045,0,1682.93
2022-08-17,1736.13,1736.8,1679.71,1682.93,19931686.0,47.45257279587927,33.194710138900504,1700.3507142857145,1696.0966,4.321274105069998,-126603110.58110511,15.789999999999964,1,1699.68
2022-08-18,1683.89,1703.78,1672.48,1699.68,17686963.0,50.24685538224271,47.1263411794062,1702.672857142857,1693.5187999999998,3.1602802353187447,-113549792.83989096,-11.839999999999918,0,1673.4
2022-08-19,1685.24,1698.82,1668.62,1673.4,22244791.0,46.104411945819486,25.26823588122773,1699.265,1691.1308,0.5910264596535003,-128752855.29816884,-29.180000000000064,0,1640.02
2022-08-22,1669.2,1670.29,1630.0,1640.02,18508931.0,41.432114791511744,7.519699812382726,1692.3757142857144,1688.5812,-3.1806652960590824,-138055557.02936766,18.74000000000001,1,1656.77
2022-08-23,1638.03,1667.41,1630.67,1656.77,34803232.0,44.47303528408002,20.09005628517822,1688.3157142857144,1687.213,-4.301874701539276,-123410538.88238908,-34.75,0,1620.63
2022-08-24,1655.38,1655.38,1616.14,1620.63,21709792.0,39.68526969591432,3.052137856026111,1683.5014285714285,1685.9906,-7.068548865215485,-140152085.92418316,-1.0899999999999181,0,1632.0
2022-08-25,1633.09,1650.7,1622.55,1632.0,26235784.0,41.807818788383926,10.781048195228,1680.475,1684.5492000000002,-7.673446969345623,-148773080.6666343,-32.850000000000136,0,1602.81
2022-08-26,1635.66,1637.07,1596.06,1602.81,22812055.0,38.100784638825935,4.037322806387941,1676.9514285714286,1682.4632,-9.462631068371426,-164075680.8385436,-12.190000000000055,0,1573.35
2022-08-29,1585.54,1585.54,1552.6,1573.35,21693935.0,34.751683548713004,9.850462853073816,1668.2064285714284,1680.3968000000002,-11.895974217540656,-158438155.53192556,-43.13000000000011,0,1535.11
2022-08-30,1578.24,1583.57,1532.85,1535.11,22574437.0,30.948839386524423,0.9809027777777736,1657.561428571429,1677.5012000000002,-15.138709667885417,-179000832.76773,-12.710000000000036,0,1528.22
2022-08-31,1540.93,1548.25,1513.5,1528.22,49110518.0,30.30535490775289,5.893893893893905,1645.712142857143,1673.6846000000005,-16.68357903913654,-186505202.56859323,-59.930000000000064,0,1462.59
2022-09-01,1522.52,1522.52,1462.59,1462.59,32437774.0,24.977923106900164,0.0,1626.97,1669.3242,-20.793898561205477,-218942976.56859323,28.50999999999999,1,1505.75
2022-09-02,1477.24,1506.54,1464.67,1505.75,35756213.0,33.28393693903311,14.35508547861374,1610.59,1666.3528,-19.30660564773265,-184536054.62519693,-4.820000000000164,0,1492.06
2022-09-05,1496.88,1505.05,1482.29,1492.06,17618605.0,32.0710415983325,10.747237518690063,1593.237142857143,1662.5474,-17.972834584033322,-187028669.21658537,-42.75999999999999,0,1452.86
2022-09-06,1495.62,1504.64,1444.84,1452.86,23355729.0,28.831234330052663,3.097242604464347,1576.803571428571,1657.341,-18.39223140311188,-204119751.17377603,23.88000000000011,1,1469.42
2022-09-07,1445.54,1471.34,1431.36,1469.42,26613207.0,31.958322119100742,14.230165258356452,1560.3564285714288,1651.9478,-16.28810186212661,-180062690.1187483,-8.75,0,1473.18
2022-09-08,1481.93,1494.98,1460.43,1473.18,23886627.0,32.68158589144066,17.503034361528545,1546.055,1646.7475999999997,-13.492319052909169,-186319534.5282997,47.180000000000064,1,1534.68
2022-09-09,1487.5,1534.68,1487.5,1534.68,24748386.0,43.29829195007722,43.770387629739496,1538.5307142857143,1643.5218,-6.693997296216217,-161571148.52829966,16.329999999999927,1,1561.97
2022-09-12,1545.64,1561.98,1519.71,1561.97,22468627.0,47.272122208873576,58.30283010445496,1531.7592857142856,1640.9842,0.0887137652015823,-139113152.53232142,-49.680000000000064,0,1519.35
2022-09-13,1569.03,1573.05,1515.19,1519.35,20718753.0,42.287628066359495,40.11580195130844,1524.525,1637.5091999999995,2.0443843494036145,-156852644.81749263,16.700000000000045,1,1528.29
2022-09-14,1511.59,1531.76,1507.2,1528.29,20365590.0,43.630301690294985,47.1197316610763,1517.1171428571429,1635.1858000000002,4.157819175154359,-142241826.58459368,6.579999999999927,1,1539.75
2022-09-15,1533.17,1550.8,1523.79,1539.75,21703122.0,45.384384718546855,70.30094694512911,1512.6128571428574,1632.884,6.410691827135622,-138296534.87707788,-24.1099999999999,0,1501.91
2022-09-16,1526.02,1529.2,1487.36,1501.91,65980080.0,40.86286487608507,46.35043689639325,1507.5100000000002,1628.7462,5.472040010491362,-158387027.6877849,28.680000000000064,1,1527.25
2022-09-19,1498.57,1528.7,1496.79,1527.25,20046381.0,44.82696853072684,67.67591220269608,1506.9485714285715,1624.4820000000002,6.601736280229858,-140162473.85481724,-35.44999999999982,0,1497.41
2022-09-20,1532.86,1546.5,1497.41,1497.41,18767383.0,41.31486022602804,46.61585150681076,1504.7478571428571,1620.139,5.432107132922219,-158929856.85481724,13.559999999999945,1,1509.32
2022-09-21,1495.76,1515.86,1488.25,1509.32,18511407.0,43.22678007519816,55.02152586632791,1508.0857142857144,1617.0562,5.534625845597063,-149188069.68676218,20.090000000000146,1,1518.19
2022-09-22,1498.1,1526.89,1485.31,1518.19,16260020.0,44.67248365220834,61.28167125414645,1508.9742857142858,1614.307,6.222507761139454,-139732387.06049958,-60.25,0,1457.78
2022-09-23,1518.03,1518.03,1453.76,1457.78,20614019.0,37.64209389729347,18.6463406027243,1506.525714285714,1611.1830000000002,2.8057539820265376,-157767649.05474263,-13.350000000000136,0,1433.08
2022-09-26,1446.43,1450.7,1410.71,1433.08,33983566.0,35.20266771408849,13.779721572009302,1505.1128571428574,1607.442,-0.7320601574114391,-153731091.45284235,15.579999999999927,1,1458.81
2022-09-27,1443.23,1473.21,1443.23,1458.81,24474027.0,39.59423755540613,29.629173339903865,1504.355,1603.2286,-0.9403012227180838,-152767804.19934016,0.37999999999988177,1,1435.37
2022-09-28,1434.99,1440.66,1407.56,1435.37,27625844.0,37.12569955052178,16.80464076379234,1501.6542857142856,1598.3506,-2.1864854421879656,-133972214.8676184,-66.25,0,1380.1
2022-09-29,1446.35,1446.35,1375.19,1380.1,28897332.0,32.05144764136084,2.481552612958585,1490.612857142857,1592.061,-6.044238083093745,-158881747.5387821,-12.209999999999809,0,1377.91
2022-09-30,1390.12,1396.76,1366.25,1377.91,30707088.0,31.86559925195415,5.638297872340466,1477.4657142857145,1585.9574000000002,-7.935423811340364,-166118193.38342303,7.160000000000082,1,1386.96
2022-10-03,1379.8,1388.96,1344.02,1386.96,22655949.0,33.57956452535336,20.76603153109588,1468.0092857142856,1579.6619999999998,-7.759467439206141,-145478795.25124678,45.58999999999992,1,1449.81
2022-10-04,1404.22,1449.81,1404.22,1449.81,28538316.0,44.09704529913997,51.1606538349937,1462.4035714285712,1574.9458,-2.846014660268274,-116940479.25124678,-30.610000000000127,0,1419.12
2022-10-05,1449.73,1449.73,1418.03,1419.12,19373841.0,40.70736103757719,37.0900829711576,1453.7871428571427,1570.2342,-1.1837798582751446,-134981986.7061365,-13.860000000000127,0,1417.82
2022-10-06,1431.68,1449.55,1409.32,1417.82,22063616.0,40.565117141927054,36.44804425128405,1447.780714285714,1565.5528,0.2318166206472298,-147722175.61192816,-9.200000000000045,0,1405.21
2022-10-07,1414.41,1420.33,1398.86,1405.21,19811594.0,39.13655321044359,30.220268668510496,1439.063571428571,1560.3136000000002,0.6963109355118746,-155814754.99618503,-20.779999999999973,0,1379.49
2022-10-10,1400.27,1400.29,1379.35,1379.49,22174183.0,36.32652089982752,19.39629244818724,1430.640714285714,1553.4812,-0.2979133257905104,-177692435.0716385,4.179999999999836,1,1381.84
2022-10-11,1377.66,1405.98,1360.7,1381.84,22459545.0,36.77321622893903,20.68135834199153,1421.535,1546.3886000000002,-0.3622744238113853,-179180479.13082588,-11.829999999999927,0,1377.19
2022-10-12,1389.02,1391.14,1369.65,1377.19,30585927.0,36.23157733027397,19.06212286650197,1411.4635714285716,1539.6601999999998,-0.2863393404513488,-188303596.4909935,-20.069999999999936,0,1358.5
2022-10-13,1378.57,1381.48,1337.71,1358.5,34529970.0,34.06005355215733,15.343173431734291,1404.372142857143,1533.0695999999998,-1.0217973458598664,-190031278.33472213,14.13000000000011,1,1397.23
2022-10-14,1383.1,1409.55,1381.49,1397.23,30197595.0,41.83917868769045,43.92619926199261,1401.811428571429,1527.5268000000003,1.4394722431677422,-186350744.66045263,14.0,1,1414.06
2022-10-17,1400.06,1418.65,1384.6,1414.06,18743378.0,44.88213592567575,68.10883140053521,1398.6149999999998,1522.7652000000005,4.374477252546953,-172660647.42521048,11.019999999999982,1,1427.68
2022-10-18,1416.66,1440.9,1414.9,1427.68,32706525.0,47.28578327914317,80.25869759143632,1398.0657142857142,1517.4031999999995,7.237727613785672,-173214142.46367207,-32.50999999999999,0,1397.66
2022-10-19,1430.17,1430.17,1395.73,1397.66,23562539.0,42.8502115577854,53.47903657448715,1399.32,1511.6736,7.10440814217894,-194135816.1750541,26.930000000000064,1,1426.52
2022-10-20,1399.59,1429.16,1385.16,1426.52,34177300.0,47.90905858472537,79.22390722569136,1402.7921428571428,1506.3218,8.841277241905104,-164059792.17505425,-10.340000000000146,0,1411.62
2022-10-21,1421.96,1424.9,1397.28,1411.62,19440638.0,45.66174316338931,65.93220338983043,1404.553571428571,1500.0546,8.846482730419652,-163313699.62328038,11.809999999999945,1,1433.21
2022-10-24,1421.4,1445.85,1411.21,1433.21,21876696.0,49.3678968103189,85.25263345831102,1403.3678571428572,1494.0174000000002,10.074585764120812,-157402444.5840193,5.230000000000018,1,1444.02
2022-10-25,1438.79,1450.33,1422.44,1444.02,28561581.0,51.16393718963897,94.3970875510567,1405.1464285714287,1488.1978,11.293881662521663,-141764748.56860155,40.319999999999936,1,1487.6
2022-10-26,1447.28,1487.6,1443.41,1487.6,26958268.0,57.68125791776244,100.0,1410.1307142857145,1484.2912,14.509303715832512,-114806480.56860156,17.37000000000012,1,1506.74
